ballnumber,inningno,over,outcome,batter,bowler,comment
35,1,5.4,1,Virat Kohli,Lalit Yadav,"Lalit Yadav to Virat Kohli, 1 run,"
36,1,5.5,1,Mahipal Lomror,Lalit Yadav,"Lalit Yadav to Mahipal Lomror, 1 run,"
37,1,5.6,1,Virat Kohli,Lalit Yadav,"Lalit Yadav to Virat Kohli, 1 run,"
38,1,6.1,0,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, no run,"
39,1,6.2,1,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, 1 run,"
40,1,6.3,1,Mahipal Lomror,Kuldeep Yadav,"Kuldeep Yadav to Mahipal Lomror, 1 run,"
41,1,6.4,0,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, no run,"
42,1,6.5,4,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, Four,"
43,1,6.6,1,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, 1 run,"
44,1,7.1,1,Virat Kohli,Lalit Yadav,"Lalit Yadav to Virat Kohli, 1 run,"
45,1,7.2,1,Mahipal Lomror,Lalit Yadav,"Lalit Yadav to Mahipal Lomror, 1 run,"
46,1,7.3,1lb,Virat Kohli,Lalit Yadav,"Lalit Yadav to Virat Kohli, 1 leg bye,"
47,1,7.4,1,Mahipal Lomror,Lalit Yadav,"Lalit Yadav to Mahipal Lomror, 1 run,"
48,1,7.5,2,Virat Kohli,Lalit Yadav,"Lalit Yadav to Virat Kohli, 2 runs,"
49,1,7.6,1,Virat Kohli,Lalit Yadav,"Lalit Yadav to Virat Kohli, 1 run,"
50,1,8.1,4,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, Four,"
51,1,8.2,1,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, 1 run,"
52,1,8.3,1,Mahipal Lomror,Kuldeep Yadav,"Kuldeep Yadav to Mahipal Lomror, 1 run,"
53,1,8.4,1,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, 1 run,"
54,1,8.5,1,Mahipal Lomror,Kuldeep Yadav,"Kuldeep Yadav to Mahipal Lomror, 1 run,"
55,1,8.6,1,Virat Kohli,Kuldeep Yadav,"Kuldeep Yadav to Virat Kohli, 1 run,"
56,1,9.1,4,Virat Kohli,Mustafizur Rahman,"Mustafizur Rahman to Virat Kohli, Four,"
57,1,9.2,1,Virat Kohli,Mustafizur Rahman,"Mustafizur Rahman to Virat Kohli, 1 run,"
58,1,9.3,1,Mahipal Lomror,Mustafizur Rahman,"Mustafizur Rahman to Mahipal Lomror, 1 run,"
59,1,9.4,6,Virat Kohli,Mustafizur Rahman,"Mustafizur Rahman to Virat Kohli, Six,"
60,1,9.5,1,Virat Kohli,Mustafizur Rahman,"Mustafizur Rahman to Virat Kohli, 1 run,"
61,1,9.6,6,Mahipal Lomror,Mustafizur Rahman,"Mustafizur Rahman to Mahipal Lomror, Six,"
62,1,10.1,w,Virat Kohli,Lalit Yadav,"Lalit Yadav to Virat Kohli, no run,                           Wicket - c Yash Dhull b Lalit Yadav batsmen out 50(34)"
63,1,10.2,1,Glenn Maxwell,Lalit Yadav,"Lalit Yadav to Glenn Maxwell, 1 run,"
64,1,10.3,1,Mahipal Lomror,Lalit Yadav,"Lalit Yadav to Mahipal Lomror, 1 run,"
65,1,10.4,6,Glenn Maxwell,Lalit Yadav,"Lalit Yadav to Glenn Maxwell, Six,"
66,1,10.5,0,Glenn Maxwell,Lalit Yadav,"Lalit Yadav to Glenn Maxwell, no run,"
67,1,10.6,6,Glenn Maxwell,Lalit Yadav,"Lalit Yadav to Glenn Maxwell, Six,"
68,1,11.1,1,Mahipal Lomror,Anrich Nortje,"Anrich Nortje to Mahipal Lomror, 1 run,"
69,1,11.2,1,Glenn Maxwell,Anrich Nortje,"Anrich Nortje to Glenn Maxwell, 1 run,"
70,1,11.3,0,Mahipal Lomror,Anrich Nortje,"Anrich Nortje to Mahipal Lomror, no run,"
71,1,11.4,2nb,Mahipal Lomror,Anrich Nortje,"Anrich Nortje to Mahipal Lomror, 2 no ball,"
72,1,11.4,0,Glenn Maxwell,Anrich Nortje,"Anrich Nortje to Glenn Maxwell, no run,"
73,1,11.5,1,Glenn Maxwell,Anrich Nortje,"Anrich Nortje to Glenn Maxwell, 1 run,"
74,1,11.6,2,Mahipal Lomror,Anrich Nortje,"Anrich Nortje to Mahipal Lomror, 2 runs,"
75,1,12.1,1,Glenn Maxwell,Mitchell Marsh,"Mitchell Marsh to Glenn Maxwell, 1 run,"
76,1,12.2,6,Mahipal Lomror,Mitchell Marsh,"Mitchell Marsh to Mahipal Lomror, Six,"
77,1,12.3,w,Mahipal Lomror,Mitchell Marsh,"Mitchell Marsh to Mahipal Lomror, no run,                           Wicket - c Abishek Porel b MR Marsh batsmen out 26(18)"
78,1,12.4,0,Harshal Patel,Mitchell Marsh,"Mitchell Marsh to Harshal Patel, no run,"
79,1,12.5,1lb,Harshal Patel,Mitchell Marsh,"Mitchell Marsh to Harshal Patel, 1 leg bye,"
80,1,12.6,1,Glenn Maxwell,Mitchell Marsh,"Mitchell Marsh to Glenn Maxwell, 1 run,"
81,1,13.1,0,Glenn Maxwell,Axar Patel,"Axar Patel to Glenn Maxwell, no run,"
82,1,13.2,6,Glenn Maxwell,Axar Patel,"Axar Patel to Glenn Maxwell, Six,"
83,1,13.3,0,Glenn Maxwell,Axar Patel,"Axar Patel to Glenn Maxwell, no run,"
84,1,13.4,1,Glenn Maxwell,Axar Patel,"Axar Patel to Glenn Maxwell, 1 run,"
85,1,13.5,6,Harshal Patel,Axar Patel,"Axar Patel to Harshal Patel, Six,"
86,1,13.6,w,Harshal Patel,Axar Patel,"Axar Patel to Harshal Patel, no run,                           Wicket - c Abishek Porel b Axar Patel batsmen out 6(4)"
87,1,14.1,w,Glenn Maxwell,Kuldeep Yadav,"Kuldeep Yadav to Glenn Maxwell, no run,                           Wicket - c David Warner b KL Yadav batsmen out 24(14)"
88,1,14.2,w,Dinesh Karthik,Kuldeep Yadav,"Kuldeep Yadav to Dinesh Karthik, no run,                           Wicket - c Lalit Yadav b KL Yadav batsmen out 0(1)"
89,1,14.3,0,Anuj Rawat,Kuldeep Yadav,"Kuldeep Yadav to Anuj Rawat, no run,"
90,1,14.4,0,Anuj Rawat,Kuldeep Yadav,"Kuldeep Yadav to Anuj Rawat, no run,"
91,1,14.5,2lb,Anuj Rawat,Kuldeep Yadav,"Kuldeep Yadav to Anuj Rawat, 2 leg bye,"
92,1,14.6,0,Anuj Rawat,Kuldeep Yadav,"Kuldeep Yadav to Anuj Rawat, no run,"
93,1,15.1,1,Shahbaz Ahmed,Lalit Yadav,"Lalit Yadav to Shahbaz Ahmed, 1 run,"
94,1,15.2,0,Anuj Rawat,Lalit Yadav,"Lalit Yadav to Anuj Rawat, no run,"
95,1,15.3,0,Anuj Rawat,Lalit Yadav,"Lalit Yadav to Anuj Rawat, no run,"
96,1,15.4,1,Anuj Rawat,Lalit Yadav,"Lalit Yadav to Anuj Rawat, 1 run,"
97,1,15.5,1wd,Shahbaz Ahmed,Lalit Yadav,"Lalit Yadav to Shahbaz Ahmed, 1 wide,"
98,1,15.5,1,Shahbaz Ahmed,Lalit Yadav,"Lalit Yadav to Shahbaz Ahmed, 1 run,"
99,1,15.6,1,Anuj Rawat,Lalit Yadav,"Lalit Yadav to Anuj Rawat, 1 run,"
100,1,16.1,0,Anuj Rawat,Kuldeep Yadav,"Kuldeep Yadav to Anuj Rawat, no run,"
101,1,16.2,0,Anuj Rawat,Kuldeep Yadav,"Kuldeep Yadav to Anuj Rawat, no run,"
102,1,16.3,1,Anuj Rawat,Kuldeep Yadav,"Kuldeep Yadav to Anuj Rawat, 1 run,"
103,1,16.4,1,Shahbaz Ahmed,Kuldeep Yadav,"Kuldeep Yadav to Shahbaz Ahmed, 1 run,"
104,1,16.5,1,Anuj Rawat,Kuldeep Yadav,"Kuldeep Yadav to Anuj Rawat, 1 run,"
105,1,16.6,4,Shahbaz Ahmed,Kuldeep Yadav,"Kuldeep Yadav to Shahbaz Ahmed, Four,"
106,1,17.1,1,Anuj Rawat,Anrich Nortje,"Anrich Nortje to Anuj Rawat, 1 run,"
107,1,17.2,1lb,Shahbaz Ahmed,Anrich Nortje,"Anrich Nortje to Shahbaz Ahmed, 1 leg bye,"
108,1,17.3,0,Anuj Rawat,Anrich Nortje,"Anrich Nortje to Anuj Rawat, no run,"
109,1,17.4,2,Anuj Rawat,Anrich Nortje,"Anrich Nortje to Anuj Rawat, 2 runs,"
110,1,17.5,0,Anuj Rawat,Anrich Nortje,"Anrich Nortje to Anuj Rawat, no run,"
111,1,17.6,4,Anuj Rawat,Anrich Nortje,"Anrich Nortje to Anuj Rawat, Four,"
112,1,18.1,4,Shahbaz Ahmed,Mustafizur Rahman,"Mustafizur Rahman to Shahbaz Ahmed, Four,"
113,1,18.2,1,Shahbaz Ahmed,Mustafizur Rahman,"Mustafizur Rahman to Shahbaz Ahmed, 1 run,"
114,1,18.3,1,Anuj Rawat,Mustafizur Rahman,"Mustafizur Rahman to Anuj Rawat, 1 run,"
115,1,18.4,4,Shahbaz Ahmed,Mustafizur Rahman,"Mustafizur Rahman to Shahbaz Ahmed, Four,"
116,1,18.5,1,Shahbaz Ahmed,Mustafizur Rahman,"Mustafizur Rahman to Shahbaz Ahmed, 1 run,"
117,1,18.6,1,Anuj Rawat,Mustafizur Rahman,"Mustafizur Rahman to Anuj Rawat, 1 run,"
118,1,19.1,1,Anuj Rawat,Anrich Nortje,"Anrich Nortje to Anuj Rawat, 1 run,"
119,1,19.2,1,Shahbaz Ahmed,Anrich Nortje,"Anrich Nortje to Shahbaz Ahmed, 1 run,"
120,1,19.3,1lb,Anuj Rawat,Anrich Nortje,"Anrich Nortje to Anuj Rawat, 1 leg bye,"
121,1,19.4,1b,Shahbaz Ahmed,Anrich Nortje,"Anrich Nortje to Shahbaz Ahmed, 1 bye,"
122,1,19.5,1,Anuj Rawat,Anrich Nortje,"Anrich Nortje to Anuj Rawat, 1 run,"
123,1,19.6,1wd,Shahbaz Ahmed,Anrich Nortje,"Anrich Nortje to Shahbaz Ahmed, 1 wide,"
124,1,19.6,2,Shahbaz Ahmed,Anrich Nortje,"Anrich Nortje to Shahbaz Ahmed, 2 runs,"
1,2,0.1,0,David Warner,Mohammed Siraj,"Mohammed Siraj to David Warner, no run,"
2,2,0.2,1,David Warner,Mohammed Siraj,"Mohammed Siraj to David Warner, 1 run,"
3,2,0.3,0,Prithvi Shaw,Mohammed Siraj,"Mohammed Siraj to Prithvi Shaw, no run,"
4,2,0.4,w,Prithvi Shaw,Mohammed Siraj,"Mohammed Siraj to Prithvi Shaw, no run,                           Wicket - runout (Anuj Rawat) batsmen out 0(2)"
5,2,0.5,0,David Warner,Mohammed Siraj,"Mohammed Siraj to David Warner, no run,"
6,2,0.6,0,David Warner,Mohammed Siraj,"Mohammed Siraj to David Warner, no run,"
7,2,1.1,0,Mitchell Marsh,Wayne Parnell,"Wayne Parnell to Mitchell Marsh, no run,"
8,2,1.2,0,Mitchell Marsh,Wayne Parnell,"Wayne Parnell to Mitchell Marsh, no run,"
9,2,1.3,0,Mitchell Marsh,Wayne Parnell,"Wayne Parnell to Mitchell Marsh, no run,"
10,2,1.4,w,Mitchell Marsh,Wayne Parnell,"Wayne Parnell to Mitchell Marsh, no run,                           Wicket - c Virat Kohli b Wayne Parnell batsmen out 0(4)"
11,2,1.5,0,Yash Dhull,Wayne Parnell,"Wayne Parnell to Yash Dhull, no run,"
12,2,1.6,1,Yash Dhull,Wayne Parnell,"Wayne Parnell to Yash Dhull, 1 run,"
13,2,2.1,0,Yash Dhull,Mohammed Siraj,"Mohammed Siraj to Yash Dhull, no run,"
14,2,2.2,w,Yash Dhull,Mohammed Siraj,"Mohammed Siraj to Yash Dhull, no run,                           Wicket - lbw b Mohammed Siraj batsmen out 1(4)"
15,2,2.3,0,Manish Pandey,Mohammed Siraj,"Mohammed Siraj to Manish Pandey, no run,"
16,2,2.4,0,Manish Pandey,Mohammed Siraj,"Mohammed Siraj to Manish Pandey, no run,"
17,2,2.5,0,Manish Pandey,Mohammed Siraj,"Mohammed Siraj to Manish Pandey, no run,"
18,2,2.6,2,Manish Pandey,Mohammed Siraj,"Mohammed Siraj to Manish Pandey, 2 runs,"
19,2,3.1,1,David Warner,Wayne Parnell,"Wayne Parnell to David Warner, 1 run,"
20,2,3.2,0,Manish Pandey,Wayne Parnell,"Wayne Parnell to Manish Pandey, no run,"
21,2,3.3,1,Manish Pandey,Wayne Parnell,"Wayne Parnell to Manish Pandey, 1 run,"
22,2,3.4,1,David Warner,Wayne Parnell,"Wayne Parnell to David Warner, 1 run,"
23,2,3.5,4,Manish Pandey,Wayne Parnell,"Wayne Parnell to Manish Pandey, Four,"
24,2,3.6,1,Manish Pandey,Wayne Parnell,"Wayne Parnell to Manish Pandey, 1 run,"
25,2,4.1,0,Manish Pandey,Mohammed Siraj,"Mohammed Siraj to Manish Pandey, no run,"
26,2,4.2,1,Manish Pandey,Mohammed Siraj,"Mohammed Siraj to Manish Pandey, 1 run,"
27,2,4.3,0,David Warner,Mohammed Siraj,"Mohammed Siraj to David Warner, no run,"
28,2,4.4,4,David Warner,Mohammed Siraj,"Mohammed Siraj to David Warner, Four,"
29,2,4.5,4,David Warner,Mohammed Siraj,"Mohammed Siraj to David Warner, Four,"
30,2,4.6,4,David Warner,Mohammed Siraj,"Mohammed Siraj to David Warner, Four,"
31,2,5.1,1,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, 1 run,"
32,2,5.2,0,David Warner,Vijaykumar Vyshak,"Vijaykumar Vyshak to David Warner, no run,"
33,2,5.3,4,David Warner,Vijaykumar Vyshak,"Vijaykumar Vyshak to David Warner, Four,"
34,2,5.4,w,David Warner,Vijaykumar Vyshak,"Vijaykumar Vyshak to David Warner, no run,                           Wicket - c Virat Kohli b Vijaykumar Vyshak batsmen out 19(13)"
35,2,5.5,1,Abishek Porel,Vijaykumar Vyshak,"Vijaykumar Vyshak to Abishek Porel, 1 run,"
36,2,5.6,1,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, 1 run,"
37,2,6.1,3,Manish Pandey,Shahbaz Ahmed,"Shahbaz Ahmed to Manish Pandey, 3 runs,"
38,2,6.2,1,Abishek Porel,Shahbaz Ahmed,"Shahbaz Ahmed to Abishek Porel, 1 run,"
39,2,6.3,4,Manish Pandey,Shahbaz Ahmed,"Shahbaz Ahmed to Manish Pandey, Four,"
40,2,6.4,1,Manish Pandey,Shahbaz Ahmed,"Shahbaz Ahmed to Manish Pandey, 1 run,"
41,2,6.5,1,Abishek Porel,Shahbaz Ahmed,"Shahbaz Ahmed to Abishek Porel, 1 run,"
42,2,6.6,1,Manish Pandey,Shahbaz Ahmed,"Shahbaz Ahmed to Manish Pandey, 1 run,"
43,2,7.1,4,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, Four,"
44,2,7.2,0,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, no run,"
45,2,7.3,0,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, no run,"
46,2,7.4,2,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, 2 runs,"
47,2,7.5,1,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, 1 run,"
48,2,7.6,1,Abishek Porel,Wanindu Hasaranga,"Wanindu Hasaranga to Abishek Porel, 1 run,"
49,2,8.1,1,Abishek Porel,Harshal Patel,"Harshal Patel to Abishek Porel, 1 run,"
50,2,8.2,1,Manish Pandey,Harshal Patel,"Harshal Patel to Manish Pandey, 1 run,"
51,2,8.3,0,Abishek Porel,Harshal Patel,"Harshal Patel to Abishek Porel, no run,"
52,2,8.4,0,Abishek Porel,Harshal Patel,"Harshal Patel to Abishek Porel, no run,"
53,2,8.5,w,Abishek Porel,Harshal Patel,"Harshal Patel to Abishek Porel, no run,                           Wicket - c Wayne Parnell b HV Patel batsmen out 5(8)"
54,2,8.6,0,Axar Patel,Harshal Patel,"Harshal Patel to Axar Patel, no run,"
55,2,9.1,0,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, no run,"
56,2,9.2,0,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, no run,"
57,2,9.3,1,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, 1 run,"
58,2,9.4,1,Axar Patel,Vijaykumar Vyshak,"Vijaykumar Vyshak to Axar Patel, 1 run,"
59,2,9.5,1,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, 1 run,"
60,2,9.6,1,Axar Patel,Vijaykumar Vyshak,"Vijaykumar Vyshak to Axar Patel, 1 run,"
61,2,10.1,2,Axar Patel,Wanindu Hasaranga,"Wanindu Hasaranga to Axar Patel, 2 runs,"
62,2,10.2,4,Axar Patel,Wanindu Hasaranga,"Wanindu Hasaranga to Axar Patel, Four,"
63,2,10.3,1,Axar Patel,Wanindu Hasaranga,"Wanindu Hasaranga to Axar Patel, 1 run,"
64,2,10.4,1,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, 1 run,"
65,2,10.5,4,Axar Patel,Wanindu Hasaranga,"Wanindu Hasaranga to Axar Patel, Four,"
66,2,10.6,1,Axar Patel,Wanindu Hasaranga,"Wanindu Hasaranga to Axar Patel, 1 run,"
67,2,11.1,1,Axar Patel,Harshal Patel,"Harshal Patel to Axar Patel, 1 run,"
68,2,11.2,1,Manish Pandey,Harshal Patel,"Harshal Patel to Manish Pandey, 1 run,"
69,2,11.3,0,Axar Patel,Harshal Patel,"Harshal Patel to Axar Patel, no run,"
70,2,11.4,1,Axar Patel,Harshal Patel,"Harshal Patel to Axar Patel, 1 run,"
71,2,11.5,1wd,Manish Pandey,Harshal Patel,"Harshal Patel to Manish Pandey, 1 wide,"
72,2,11.5,1,Manish Pandey,Harshal Patel,"Harshal Patel to Manish Pandey, 1 run,"
73,2,11.6,1,Axar Patel,Harshal Patel,"Harshal Patel to Axar Patel, 1 run,"
74,2,12.1,4,Axar Patel,Vijaykumar Vyshak,"Vijaykumar Vyshak to Axar Patel, Four,"
75,2,12.2,w,Axar Patel,Vijaykumar Vyshak,"Vijaykumar Vyshak to Axar Patel, no run,                           Wicket - c Mohammed Siraj b Vijaykumar Vyshak batsmen out 21(14)"
76,2,12.3,1,Aman Hakim Khan,Vijaykumar Vyshak,"Vijaykumar Vyshak to Aman Hakim Khan, 1 run,"
77,2,12.4,0,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, no run,"
78,2,12.5,0,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, no run,"
79,2,12.6,1,Manish Pandey,Vijaykumar Vyshak,"Vijaykumar Vyshak to Manish Pandey, 1 run,"
80,2,13.1,0,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, no run,"
81,2,13.2,4,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, Four,"
82,2,13.3,6,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, Six,"
83,2,13.4,4,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, Four,"
84,2,13.5,2,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, 2 runs,"
85,2,13.6,w,Manish Pandey,Wanindu Hasaranga,"Wanindu Hasaranga to Manish Pandey, no run,                           Wicket - lbw b W Hasaranga batsmen out 50(38)"
86,2,14.1,1,Aman Hakim Khan,Wayne Parnell,"Wayne Parnell to Aman Hakim Khan, 1 run,"
87,2,14.2,1,Lalit Yadav,Wayne Parnell,"Wayne Parnell to Lalit Yadav, 1 run,"
88,2,14.3,6,Aman Hakim Khan,Wayne Parnell,"Wayne Parnell to Aman Hakim Khan, Six,"
89,2,14.4,0,Aman Hakim Khan,Wayne Parnell,"Wayne Parnell to Aman Hakim Khan, no run,"
90,2,14.5,1,Aman Hakim Khan,Wayne Parnell,"Wayne Parnell to Aman Hakim Khan, 1 run,"
91,2,14.6,1,Lalit Yadav,Wayne Parnell,"Wayne Parnell to Lalit Yadav, 1 run,"
92,2,15.1,2,Lalit Yadav,Vijaykumar Vyshak,"Vijaykumar Vyshak to Lalit Yadav, 2 runs,"
93,2,15.2,0,Lalit Yadav,Vijaykumar Vyshak,"Vijaykumar Vyshak to Lalit Yadav, no run,"
94,2,15.3,0,Lalit Yadav,Vijaykumar Vyshak,"Vijaykumar Vyshak to Lalit Yadav, no run,"
95,2,15.4,0,Lalit Yadav,Vijaykumar Vyshak,"Vijaykumar Vyshak to Lalit Yadav, no run,"
96,2,15.5,w,Lalit Yadav,Vijaykumar Vyshak,"Vijaykumar Vyshak to Lalit Yadav, no run,                           Wicket - c GJ Maxwell b Vijaykumar Vyshak batsmen out 4(7)"
97,2,15.6,1,Anrich Nortje,Vijaykumar Vyshak,"Vijaykumar Vyshak to Anrich Nortje, 1 run,"
98,2,16.1,1,Anrich Nortje,Harshal Patel,"Harshal Patel to Anrich Nortje, 1 run,"
99,2,16.2,2,Aman Hakim Khan,Harshal Patel,"Harshal Patel to Aman Hakim Khan, 2 runs,"
100,2,16.3,4,Aman Hakim Khan,Harshal Patel,"Harshal Patel to Aman Hakim Khan, Four,"
101,2,16.4,1wd,Aman Hakim Khan,Harshal Patel,"Harshal Patel to Aman Hakim Khan, 1 wide,"
102,2,16.4,2,Aman Hakim Khan,Harshal Patel,"Harshal Patel to Aman Hakim Khan, 2 runs,"
103,2,16.5,1,Aman Hakim Khan,Harshal Patel,"Harshal Patel to Aman Hakim Khan, 1 run,"
104,2,16.6,1,Anrich Nortje,Harshal Patel,"Harshal Patel to Anrich Nortje, 1 run,"
105,2,17.1,4,Anrich Nortje,Mohammed Siraj,"Mohammed Siraj to Anrich Nortje, Four,"
106,2,17.2,1,Anrich Nortje,Mohammed Siraj,"Mohammed Siraj to Anrich Nortje, 1 run,"
107,2,17.3,w,Aman Hakim Khan,Mohammed Siraj,"Mohammed Siraj to Aman Hakim Khan, no run,                           Wicket - c Virat Kohli b Mohammed Siraj batsmen out 18(10)"
108,2,17.4,0,Kuldeep Yadav,Mohammed Siraj,"Mohammed Siraj to Kuldeep Yadav, no run,"
109,2,17.5,1,Kuldeep Yadav,Mohammed Siraj,"Mohammed Siraj to Kuldeep Yadav, 1 run,"
110,2,17.6,1,Anrich Nortje,Mohammed Siraj,"Mohammed Siraj to Anrich Nortje, 1 run,"
111,2,18.1,0,Anrich Nortje,Wayne Parnell,"Wayne Parnell to Anrich Nortje, no run,"
112,2,18.2,4,Anrich Nortje,Wayne Parnell,"Wayne Parnell to Anrich Nortje, Four,"
113,2,18.3,4,Anrich Nortje,Wayne Parnell,"Wayne Parnell to Anrich Nortje, Four,"
114,2,18.4,0,Anrich Nortje,Wayne Parnell,"Wayne Parnell to Anrich Nortje, no run,"
115,2,18.5,0,Anrich Nortje,Wayne Parnell,"Wayne Parnell to Anrich Nortje, no run,"
116,2,18.6,1,Anrich Nortje,Wayne Parnell,"Wayne Parnell to Anrich Nortje, 1 run,"
117,2,19.1,4,Anrich Nortje,Harshal Patel,"Harshal Patel to Anrich Nortje, Four,"
118,2,19.2,1,Anrich Nortje,Harshal Patel,"Harshal Patel to Anrich Nortje, 1 run,"
119,2,19.3,0,Kuldeep Yadav,Harshal Patel,"Harshal Patel to Kuldeep Yadav, no run,"
120,2,19.4,2,Kuldeep Yadav,Harshal Patel,"Harshal Patel to Kuldeep Yadav, 2 runs,"
121,2,19.5,4,Kuldeep Yadav,Harshal Patel,"Harshal Patel to Kuldeep Yadav, Four,"
122,2,19.6,1wd,Kuldeep Yadav,Harshal Patel,"Harshal Patel to Kuldeep Yadav, 1 wide,"
